Id,ThreadId,SessionId,Type,Domain,Created,Payload
1384218,931,,Loaded,,9/9/2021 5:06:01 PM,https://wiki.vialog.app/festivals
1384221,931,,Loaded,,9/9/2021 5:06:13 PM,https://wiki.vialog.app/festivals
1386071,931,,Loaded,,9/11/2021 12:52:08 PM,https://wiki.vialog.app/festivals
1386150,931,,Loaded,,9/11/2021 3:07:32 PM,https://wiki.vialog.app/festivals
1386152,931,,Loaded,,9/11/2021 3:07:43 PM,https://wiki.vialog.app/festivals
1386154,931,,Loaded,,9/11/2021 3:08:47 PM,https://wiki.vialog.app/festivals
1386157,931,,Loaded,,9/11/2021 3:08:58 PM,https://wiki.vialog.app/festivals
1386162,931,,Loaded,,9/11/2021 3:10:20 PM,https://wiki.vialog.app/festivals
1386163,931,,Loaded,,9/11/2021 3:10:48 PM,https://wiki.vialog.app/festivals
1386166,931,,Loaded,,9/11/2021 3:10:57 PM,https://wiki.vialog.app/festivals
1386169,931,,Loaded,,9/11/2021 3:11:13 PM,https://wiki.vialog.app/festivals
1386172,931,,Loaded,,9/11/2021 3:11:27 PM,https://wiki.vialog.app/festivals
1386439,931,,Loaded,,9/11/2021 8:28:30 PM,https://wiki.vialog.app/festivals
1386441,931,,Loaded,,9/11/2021 8:29:19 PM,https://wiki.vialog.app/festivals
1388136,931,,Loaded,,9/13/2021 9:38:23 PM,https://wiki.vialog.app/festivals
1393256,931,,Loaded,,9/19/2021 6:56:32 AM,https://vialog.app/festivals
1394093,931,,Loaded,,9/20/2021 1:26:25 PM,https://vialog.app/festivals
1394096,931,,Loaded,,9/20/2021 1:30:28 PM,https://vialog.app/showcase/festivals
1394121,931,,Loaded,,9/20/2021 1:49:57 PM,https://vialog.app/showcase/festivals
1394212,931,,Loaded,,9/20/2021 2:29:20 PM,https://vialog.app/festivals
1394225,931,,Loaded,,9/20/2021 2:30:32 PM,https://vialog.app/showcase/festivals
1394233,931,,Loaded,,9/20/2021 2:34:04 PM,https://vialog.app/showcase/festivals
1394260,931,,Loaded,,9/20/2021 2:40:10 PM,https://vialog.app/showcase/festivals
1394269,931,,Loaded,,9/20/2021 2:42:07 PM,https://vialog.app/showcase/festivals
1395247,931,,Loaded,,9/22/2021 8:34:51 AM,https://vialog.app/showcase/festivals
1395712,931,,Loaded,,9/22/2021 4:52:54 PM,https://vialog.app/showcase/festivals
1395727,931,,Loaded,,9/22/2021 5:00:57 PM,https://vialog.app/showcase/festivals
1395772,931,,Loaded,,9/22/2021 5:37:38 PM,https://vialog.app/showcase/festivals
1395775,931,,Loaded,,9/22/2021 5:39:18 PM,https://vialog.app/showcase/festivals
1395779,931,,Loaded,,9/22/2021 5:39:43 PM,https://vialog.app/showcase/festivals
1395781,931,,Loaded,,9/22/2021 5:41:32 PM,https://vialog.app/showcase/festivals
1395784,931,,Loaded,,9/22/2021 5:41:57 PM,https://vialog.app/showcase/festivals
1405231,931,,Loaded,,10/2/2021 3:16:04 PM,https://vialog.app/showcase/festivals
1406426,931,,Loaded,,10/4/2021 12:00:44 PM,https://vialog.app/showcase/festivals
1406864,931,,Loaded,,10/4/2021 4:16:39 PM,https://vialog.app/showcase/festivals
1408218,931,,Loaded,,10/5/2021 9:26:15 PM,https://vialog.app/showcase/festivals
1408800,931,,Loaded,,10/6/2021 2:08:56 PM,https://vialog.app/showcase/festivals
1409770,931,,Loaded,,10/7/2021 1:05:01 PM,https://vialog.app/showcase/festivals
1413103,931,,Loaded,,10/10/2021 2:38:17 AM,https://vialog.app/showcase/festivals
1417925,931,,Loaded,,10/14/2021 8:49:25 AM,https://vialog.app/showcase/festivals
1420643,931,,Loaded,,10/17/2021 6:33:21 AM,https://vialog.app/showcase/festivals
1435356,931,,Loaded,,10/19/2021 3:32:06 PM,https://vialog.app/showcase/festivals
1435563,931,,Loaded,,10/19/2021 4:56:24 PM,https://vialog.app/showcase/festivals
1435568,931,,Loaded,,10/19/2021 4:56:49 PM,https://vialog.app/showcase/festivals
1448336,931,,Loaded,,10/24/2021 8:51:36 AM,https://vialog.app/showcase/festivals
1449327,931,,Loaded,,10/25/2021 9:43:03 AM,https://vialog.app/showcase/festivals
1454172,931,,Loaded,,10/29/2021 4:58:03 PM,https://build.industry.poff.ee/letschat/
1454176,931,661c42f4-651b-46f3-bb25-06e7766398e8,VideoPlaying,,10/29/2021 5:02:16 PM,r14239ee1dcc653882b57554076ec91e
1454178,931,661c42f4-651b-46f3-bb25-06e7766398e8,VideoPlaying,,10/29/2021 5:02:19 PM,r14239ee1dcc653882b57554076ec91e
1454182,931,661c42f4-651b-46f3-bb25-06e7766398e8,VideoPlaying,,10/29/2021 5:02:29 PM,r188c8a0df758d32d832611a994863b5
1454184,931,661c42f4-651b-46f3-bb25-06e7766398e8,VideoPlaying,,10/29/2021 5:02:30 PM,r188c8a0df758d32d832611a994863b5
1458931,931,,Loaded,,11/4/2021 9:59:31 AM,https://vialog.app/showcase/festivals
1458956,931,,Loaded,,11/4/2021 10:21:08 AM,https://vialog.app/showcase/festivals
1458970,931,,Loaded,,11/4/2021 10:42:37 AM,https://industry.poff.ee/letschat/
1458991,931,ba32ce96-681d-4ca4-9075-851ed9231f9f,VideoPlaying,,11/4/2021 11:26:05 AM,r18e6932c7b28031faaa35d861511123
1458993,931,ba32ce96-681d-4ca4-9075-851ed9231f9f,VideoPlaying,,11/4/2021 11:26:24 AM,r18e6932c7b28031faaa35d861511123
1459047,931,,Loaded,,11/4/2021 12:25:26 PM,https://build.industry.poff.ee/letschat/
1459048,931,,Loaded,,11/4/2021 12:28:25 PM,https://build.industry.poff.ee/letschat/
1459821,931,,Loaded,,11/5/2021 12:04:41 PM,https://poff.ee/letschat/
1459823,931,,Loaded,,11/5/2021 12:05:14 PM,https://poff.ee/letschat/
1459851,931,,Loaded,,11/5/2021 12:27:25 PM,https://poff.ee/letschat/
1459852,931,,Loaded,,11/5/2021 12:28:01 PM,https://poff.ee/letschat/
1459853,931,,Loaded,,11/5/2021 12:28:30 PM,https://poff.ee/letschat/
1460147,931,,Loaded,,11/5/2021 3:13:08 PM,https://poff.ee/letschat/
1460176,931,,Loaded,,11/5/2021 3:28:59 PM,https://poff.ee/letschat/
1460266,931,,Loaded,,11/5/2021 4:29:35 PM,https://poff.ee/letschat/
1462377,931,,Loaded,,11/6/2021 6:13:31 PM,https://poff.ee/letschat/
1462378,931,,Loaded,,11/6/2021 6:13:42 PM,https://poff.ee/letschat/
1466104,931,,Loaded,,11/7/2021 10:20:15 PM,https://poff.ee/letschat/
1466230,931,,Loaded,,11/7/2021 11:13:03 PM,https://vialog.app/showcase/festivals
1466519,931,,Loaded,,11/8/2021 6:41:41 AM,https://poff.ee/en/letschat/
1468358,931,,Loaded,,11/8/2021 2:04:26 PM,https://poff.ee/letschat/?fbclid=IwAR3CII5lVwy5e4q5YzCjMnLcJS1FD3zMwJBe8APset79oCcSWGRac0-byu4
1468940,931,,Loaded,,11/8/2021 4:46:22 PM,https://poff.ee/letschat/
1468948,931,,Loaded,,11/8/2021 4:48:07 PM,https://poff.ee/letschat/?fbclid=IwAR3COXHek-8No_RfMiV2i1neMi6bMcfkaSGm-atjXPCa1ZjBsUft0SPJ8B8
1470379,931,,Loaded,,11/8/2021 10:11:59 PM,https://poff.ee/letschat/
1470381,931,94660449-0ba4-490e-9f89-a5374aad103c,VideoPlaying,,11/8/2021 10:12:28 PM,r18e6932c7b28031faaa35d861511123
1470383,931,94660449-0ba4-490e-9f89-a5374aad103c,VideoPlaying,,11/8/2021 10:12:31 PM,r18e6932c7b28031faaa35d861511123
1470387,931,94660449-0ba4-490e-9f89-a5374aad103c,VideoPlaying,,11/8/2021 10:13:36 PM,r1060ee47c7b380dcc0141e5d36f89e6
1470419,931,,Loaded,,11/8/2021 10:31:13 PM,https://poff.ee/letschat/
1470420,931,6ff4f5d9-5b10-45f5-85ad-eba0e4b5eabb,VideoPlaying,,11/8/2021 10:31:34 PM,r188c8a0df758d32d832611a994863b5
1470423,931,6ff4f5d9-5b10-45f5-85ad-eba0e4b5eabb,VideoPlaying,,11/8/2021 10:32:00 PM,r14239ee1dcc653882b57554076ec91e
1470425,931,6ff4f5d9-5b10-45f5-85ad-eba0e4b5eabb,VideoPlaying,,11/8/2021 10:32:41 PM,r17608411e6a82a934f1de3c4d71170f
1470431,931,6ff4f5d9-5b10-45f5-85ad-eba0e4b5eabb,VideoPlaying,,11/8/2021 10:33:42 PM,r13d3ab5c29e7a407a2d2a0088448b47
1470434,931,6ff4f5d9-5b10-45f5-85ad-eba0e4b5eabb,VideoPlaying,,11/8/2021 10:34:12 PM,r1e94052181304c8282c9fab214065cc
1470706,931,,Loaded,,11/9/2021 4:37:59 AM,https://poff.ee/letschat/
1470714,931,,Loaded,,11/9/2021 5:03:34 AM,https://poff.ee/letschat/?fbclid=IwAR0xOq1-s3U18pzfpjhKbWzSBaYDIV1pHoU6At92dvWixtH6k0-WBX1n5zo
1470911,931,,Loaded,,11/9/2021 7:24:31 AM,https://poff.ee/letschat/
1470916,931,1dab98bb-c15a-4eec-b23f-1e2c4e848def,VideoPlaying,,11/9/2021 7:29:28 AM,r1060ee47c7b380dcc0141e5d36f89e6
1470918,931,1dab98bb-c15a-4eec-b23f-1e2c4e848def,VideoPlaying,,11/9/2021 7:29:32 AM,r1060ee47c7b380dcc0141e5d36f89e6
1470921,931,1dab98bb-c15a-4eec-b23f-1e2c4e848def,VideoPlaying,,11/9/2021 7:30:01 AM,r18e6932c7b28031faaa35d861511123
1470923,931,1dab98bb-c15a-4eec-b23f-1e2c4e848def,VideoPlaying,,11/9/2021 7:30:02 AM,r18e6932c7b28031faaa35d861511123
1470925,931,1dab98bb-c15a-4eec-b23f-1e2c4e848def,VideoPlaying,,11/9/2021 7:31:02 AM,r18e6932c7b28031faaa35d861511123
1470927,931,1dab98bb-c15a-4eec-b23f-1e2c4e848def,VideoPlaying,,11/9/2021 7:31:11 AM,r18e6932c7b28031faaa35d861511123
1470931,931,1dab98bb-c15a-4eec-b23f-1e2c4e848def,VideoPlaying,,11/9/2021 7:31:53 AM,r15dc0698316eae6969d070cf3436fc1
1471077,931,,Loaded,,11/9/2021 8:23:01 AM,https://poff.ee/letschat/
1471078,931,76d4ce9f-d45f-4f02-9a81-590a995ed6b0,VideoPlaying,,11/9/2021 8:23:07 AM,r14239ee1dcc653882b57554076ec91e
1471087,931,76d4ce9f-d45f-4f02-9a81-590a995ed6b0,VideoPlaying,,11/9/2021 8:24:00 AM,r17608411e6a82a934f1de3c4d71170f
1471089,931,76d4ce9f-d45f-4f02-9a81-590a995ed6b0,VideoPlaying,,11/9/2021 8:24:02 AM,r17608411e6a82a934f1de3c4d71170f
1471091,931,76d4ce9f-d45f-4f02-9a81-590a995ed6b0,VideoPlaying,,11/9/2021 8:24:18 AM,r188c8a0df758d32d832611a994863b5
1471096,931,76d4ce9f-d45f-4f02-9a81-590a995ed6b0,VideoPlaying,,11/9/2021 8:24:45 AM,r1060ee47c7b380dcc0141e5d36f89e6
1471098,931,76d4ce9f-d45f-4f02-9a81-590a995ed6b0,VideoPlaying,,11/9/2021 8:25:03 AM,r18f96a29aa6aa51a7525c86e3d2f18a
1471100,931,76d4ce9f-d45f-4f02-9a81-590a995ed6b0,VideoPlaying,,11/9/2021 8:25:32 AM,r1358c2863f8c2914bdc3d5b52222ef5
1471252,931,,Loaded,,11/9/2021 8:55:35 AM,https://poff.ee/letschat/
1471631,931,,Loaded,,11/9/2021 9:55:36 AM,https://poff.ee/letschat/
1471648,931,e2f1e4f8-d6aa-4182-b056-42bda5b5e77f,VideoPlaying,,11/9/2021 9:56:04 AM,r1e94052181304c8282c9fab214065cc
1471651,931,e2f1e4f8-d6aa-4182-b056-42bda5b5e77f,VideoPlaying,,11/9/2021 9:56:08 AM,r1e94052181304c8282c9fab214065cc
1471680,931,e2f1e4f8-d6aa-4182-b056-42bda5b5e77f,VideoPlaying,,11/9/2021 9:57:19 AM,r18e6932c7b28031faaa35d861511123
1472018,931,,Loaded,,11/9/2021 10:56:06 AM,https://poff.ee/letschat/
1472157,931,,Loaded,,11/9/2021 11:32:38 AM,https://poff.ee/letschat/
1473197,931,,Loaded,,11/9/2021 3:30:11 PM,https://poff.ee/letschat/
1473199,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:30:49 PM,r129b97445f18ba5d328c19372f287a1
1473203,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:31:12 PM,r15dc0698316eae6969d070cf3436fc1
1473205,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:31:34 PM,r15dc0698316eae6969d070cf3436fc1
1473208,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:32:02 PM,r13076886f1c8aa8c2434ac59db28ed9
1473210,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:32:26 PM,r1c49c4147de99f48e454f9a1aed4a0c
1473214,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:32:47 PM,r1c49c4147de99f48e454f9a1aed4a0c
1473216,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:33:14 PM,r177ce76cf9d68c4f80582e25ddb9dd7
1473218,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:33:16 PM,r177ce76cf9d68c4f80582e25ddb9dd7
1473225,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:34:09 PM,r1a03641e2a9a7505f06e79812d4cee7
1473229,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:34:24 PM,r1a03641e2a9a7505f06e79812d4cee7
1473235,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:34:34 PM,r17674a1352189644dd32883d5abc5db
1473237,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:35:10 PM,r1f8c489b6890cfe404384fee92424a2
1473244,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:36:19 PM,r1c88cf843115901f533201342b4d6fc
1473246,931,56233fd9-ef1b-4201-b9a6-1e535bb2ca05,VideoPlaying,,11/9/2021 3:36:42 PM,r1c88cf843115901f533201342b4d6fc
1473507,931,,Loaded,,11/9/2021 4:07:38 PM,https://poff.ee/letschat/?fbclid=IwAR2YAZyAvxYyhYNP9whDKaQ8F8_JsM18nEoSwf3bd_TvN7Y-IgkApxZg0MY
1473614,931,,Loaded,,11/9/2021 4:19:43 PM,https://poff.ee/letschat/
1474576,931,,Loaded,,11/9/2021 8:29:03 PM,https://poff.ee/letschat/?fbclid=IwAR2b0cMnNx39-3RSDopgqkC5-yL4t4t5VtpcHEV4PYLT8Ie0bv6IqraaKZw
1477641,931,,Loaded,,11/10/2021 4:24:06 PM,https://poff.ee/letschat/
1477799,931,,Loaded,,11/10/2021 5:10:44 PM,https://poff.ee/letschat/?utm_source=Guest Briefs 2019&utm_campaign=fe30a4b734-EMAIL_CAMPAIGN_2019_11_11_07_04_COPY_01&utm_medium=email&utm_term=0_9cc3ab4fcc-fe30a4b734-
1477801,931,804b8b37-d916-40cb-9e26-a7909338c917,VideoPlaying,,11/10/2021 5:11:20 PM,r12cba1833d03f93d0bba1fb67bfb6b8
1477804,931,804b8b37-d916-40cb-9e26-a7909338c917,VideoPlaying,,11/10/2021 5:11:56 PM,r133b27a4be1fded6951c38a436d09c1
1477806,931,804b8b37-d916-40cb-9e26-a7909338c917,VideoPlaying,,11/10/2021 5:12:23 PM,r133b27a4be1fded6951c38a436d09c1
1477999,931,,Loaded,,11/10/2021 5:59:11 PM,https://poff.ee/letschat/?utm_source=Guest Briefs 2019&utm_campaign=fe30a4b734-EMAIL_CAMPAIGN_2019_11_11_07_04_COPY_01&utm_medium=email&utm_term=0_9cc3ab4fcc-fe30a4b734-
1478020,931,897cc294-77ad-4a1a-a238-cb112a9cdeb8,VideoPlaying,,11/10/2021 6:01:48 PM,r14239ee1dcc653882b57554076ec91e
1478026,931,897cc294-77ad-4a1a-a238-cb112a9cdeb8,VideoPlaying,,11/10/2021 6:02:28 PM,r188c8a0df758d32d832611a994863b5
1478028,931,897cc294-77ad-4a1a-a238-cb112a9cdeb8,VideoPlaying,,11/10/2021 6:02:55 PM,r17608411e6a82a934f1de3c4d71170f
1478032,931,897cc294-77ad-4a1a-a238-cb112a9cdeb8,VideoPlaying,,11/10/2021 6:04:09 PM,r13d3ab5c29e7a407a2d2a0088448b47
1478034,931,897cc294-77ad-4a1a-a238-cb112a9cdeb8,VideoPlaying,,11/10/2021 6:04:10 PM,r13d3ab5c29e7a407a2d2a0088448b47
1478037,931,897cc294-77ad-4a1a-a238-cb112a9cdeb8,VideoPlaying,,11/10/2021 6:04:31 PM,r1e94052181304c8282c9fab214065cc
1478041,931,897cc294-77ad-4a1a-a238-cb112a9cdeb8,VideoPlaying,,11/10/2021 6:05:37 PM,r1060ee47c7b380dcc0141e5d36f89e6
1478058,931,,Loaded,,11/10/2021 6:11:06 PM,https://poff.ee/letschat/
1478183,931,,Loaded,,11/10/2021 6:43:26 PM,https://poff.ee/letschat/
1478242,931,,Loaded,,11/10/2021 7:03:51 PM,https://poff.ee/letschat/?
1478454,931,,Loaded,,11/10/2021 7:59:40 PM,https://vialog.app/showcase/festivals
1478701,931,45b2aefd-c1ff-4f35-a601-4dcdc3937ec6,VideoPlaying,,11/10/2021 9:26:07 PM,r14239ee1dcc653882b57554076ec91e
1478706,931,45b2aefd-c1ff-4f35-a601-4dcdc3937ec6,VideoPlaying,,11/10/2021 9:26:46 PM,r188c8a0df758d32d832611a994863b5
1478963,931,,Loaded,,11/10/2021 10:26:32 PM,https://poff.ee/letschat/?fbclid=IwAR2yhPWQWULsi8NX8KeJq5iJIZau1Yc3CUoVaUVkrA6Jq-QOVpHeh_642sc
1479439,931,,Loaded,,11/11/2021 8:06:12 AM,https://poff.ee/letschat/
1479498,931,,Loaded,,11/11/2021 8:36:58 AM,https://poff.ee/letschat/
1479502,931,,Loaded,,11/11/2021 8:37:58 AM,https://poff.ee/letschat/
1479505,931,,Loaded,,11/11/2021 8:38:13 AM,https://poff.ee/letschat/
1479510,931,f0122ca4-4728-441f-b724-a142926ff37c,VideoPlaying,,11/11/2021 8:39:15 AM,r14239ee1dcc653882b57554076ec91e
1479511,931,f0122ca4-4728-441f-b724-a142926ff37c,VideoPlaying,,11/11/2021 8:39:05 AM,r14239ee1dcc653882b57554076ec91e
1479519,931,,Loaded,,11/11/2021 8:40:38 AM,https://poff.ee/letschat/
1479663,931,,Loaded,,11/11/2021 9:28:41 AM,https://poff.ee/letschat/?utm_source=Guest Briefs 2019&utm_campaign=fe30a4b734-EMAIL_CAMPAIGN_2019_11_11_07_04_COPY_01&utm_medium=email&utm_term=0_9cc3ab4fcc-fe30a4b734-
1479705,931,,Loaded,,11/11/2021 9:45:05 AM,https://poff.ee/letschat/
1480017,931,,Loaded,,11/11/2021 11:04:25 AM,https://poff.ee/letschat/
1480413,931,,Loaded,,11/11/2021 12:44:37 PM,https://poff.ee/letschat/?utm_source=Guest Briefs 2019&utm_campaign=fe30a4b734-EMAIL_CAMPAIGN_2019_11_11_07_04_COPY_01&utm_medium=email&utm_term=0_9cc3ab4fcc-fe30a4b734-
1480415,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:44:49 PM,r17608411e6a82a934f1de3c4d71170f
1480416,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:44:50 PM,r17608411e6a82a934f1de3c4d71170f
1480418,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:45:18 PM,r188c8a0df758d32d832611a994863b5
1480421,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:45:57 PM,r1e94052181304c8282c9fab214065cc
1480422,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:46:38 PM,r13d3ab5c29e7a407a2d2a0088448b47
1480425,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:46:58 PM,r18f96a29aa6aa51a7525c86e3d2f18a
1480427,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:47:01 PM,r18f96a29aa6aa51a7525c86e3d2f18a
1480430,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:47:45 PM,r1522b7f22270f24d49b309658525ba8
1480431,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:47:46 PM,r1522b7f22270f24d49b309658525ba8
1480432,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:47:50 PM,r100be0efc95f6d13c7e428110c563a4
1480434,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:47:52 PM,r1522b7f22270f24d49b309658525ba8
1480441,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:48:57 PM,r100be0efc95f6d13c7e428110c563a4
1480447,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:51:24 PM,r1522b7f22270f24d49b309658525ba8
1480453,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:53:40 PM,r15cf375d6789c9ac68e20ba491bde4a
1480455,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:53:42 PM,r15cf375d6789c9ac68e20ba491bde4a
1480458,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:53:55 PM,r125802267a95535ed8c2cc01a2dc9ba
1480460,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:54:16 PM,r125802267a95535ed8c2cc01a2dc9ba
1480462,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:54:30 PM,r125802267a95535ed8c2cc01a2dc9ba
1480464,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:54:45 PM,r1da4b931fb5733bb44fb381644824d1
1480467,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:55:08 PM,r1fc9148c876b3f89dc623cb9dea99dd
1480469,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:55:17 PM,r173bb0ce807d8c34a4217d0e725770e
1480475,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 12:57:26 PM,r173bb0ce807d8c34a4217d0e725770e
1480776,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:23:21 PM,r1eee6cf18edb354edad994fc6edfa94
1480777,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:23:22 PM,r16fe080994e720e3e38c61c4faeae65
1480780,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:23:44 PM,r16fe080994e720e3e38c61c4faeae65
1480782,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:23:53 PM,r1eee6cf18edb354edad994fc6edfa94
1480788,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:25:03 PM,r1ee5155bb8b73e1dd59e72c3849a70d
1480793,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:25:43 PM,r1052746a48aecfe9854b03982d12beb
1480796,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:26:09 PM,r1fc8921a6f7f7ced58453172cae43ce
1480798,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:26:12 PM,r1fc8921a6f7f7ced58453172cae43ce
1480802,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:26:40 PM,r1b87fe57a819b749e51e950cc17d2ba
1480805,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:26:51 PM,r1b8f1f45e5a76292755c34989dd3f56
1480817,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:28:09 PM,r12f2cb8983c3ff9eeb28ce783a38eb0
1480820,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 2:28:11 PM,r12f2cb8983c3ff9eeb28ce783a38eb0
1480927,931,,Loaded,,11/11/2021 2:52:02 PM,https://share.vialog.app/UZB5T141
1480928,931,7f463b53-dd5e-42cc-a5de-2679c3141ae5,VideoPlaying,,11/11/2021 2:52:09 PM,r1c5d1a0aade8e715e11f11b155390aa
1480930,931,7f463b53-dd5e-42cc-a5de-2679c3141ae5,VideoPlaying,,11/11/2021 2:52:11 PM,r1c5d1a0aade8e715e11f11b155390aa
1480937,931,7f463b53-dd5e-42cc-a5de-2679c3141ae5,VideoPlaying,,11/11/2021 2:53:32 PM,r1c5d1a0aade8e715e11f11b155390aa
1480941,931,,Loaded,,11/11/2021 2:54:44 PM,https://share.vialog.app/UZB5T141
1480945,931,,Loaded,,11/11/2021 2:55:22 PM,https://poff.ee/letschat/
1480946,931,d68bc07a-35cf-404e-8b47-9bbc0f48baa5,VideoPlaying,,11/11/2021 2:56:48 PM,r1c5d1a0aade8e715e11f11b155390aa
1480948,931,d68bc07a-35cf-404e-8b47-9bbc0f48baa5,VideoPlaying,,11/11/2021 2:56:51 PM,r1c5d1a0aade8e715e11f11b155390aa
1480955,931,d68bc07a-35cf-404e-8b47-9bbc0f48baa5,VideoPlaying,,11/11/2021 2:58:12 PM,r1bde235259c338d4810ef816351807d
1480959,931,d68bc07a-35cf-404e-8b47-9bbc0f48baa5,VideoPlaying,,11/11/2021 2:58:46 PM,r1c49c4147de99f48e454f9a1aed4a0c
1481055,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 3:34:26 PM,r1522b7f22270f24d49b309658525ba8
1481056,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 3:34:33 PM,r1522b7f22270f24d49b309658525ba8
1481058,931,0aec48d5-a864-4d7a-94b1-be97182cab49,VideoPlaying,,11/11/2021 3:34:33 PM,r1522b7f22270f24d49b309658525ba8
1481213,931,,Loaded,,11/11/2021 4:12:55 PM,https://poff.ee/letschat/
1481276,931,,Loaded,,11/11/2021 4:36:43 PM,https://poff.ee/letschat/
1481277,931,51d492d2-ddfd-48f1-820d-a3d79d5a6b00,VideoPlaying,,11/11/2021 4:36:52 PM,r17608411e6a82a934f1de3c4d71170f
1481280,931,51d492d2-ddfd-48f1-820d-a3d79d5a6b00,VideoPlaying,,11/11/2021 4:37:34 PM,r1c5d1a0aade8e715e11f11b155390aa
1481284,931,51d492d2-ddfd-48f1-820d-a3d79d5a6b00,VideoPlaying,,11/11/2021 4:38:32 PM,r17608411e6a82a934f1de3c4d71170f
1481286,931,51d492d2-ddfd-48f1-820d-a3d79d5a6b00,VideoPlaying,,11/11/2021 4:38:44 PM,r1e94052181304c8282c9fab214065cc
1481290,931,51d492d2-ddfd-48f1-820d-a3d79d5a6b00,VideoPlaying,,11/11/2021 4:39:16 PM,r1e94052181304c8282c9fab214065cc
